quarter_start,year,quarter,year_quarter,topic,metric_family,metric,submetric,value,display,source_file,source_url,provisional_note
2024-04-01,2024,Q2,2024 Q2,Deaths & mortality,sex,Deaths by sex,Male,6767,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Infant mortality,IMR age,IMR by age,Neonatal,2.73,"per 1,000 live births",data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Infant mortality,IMR age,IMR by age,Post-neonatal,1.46,"per 1,000 live births",data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Infant mortality,IMR borough,IMR by borough,Bronx,4.14,"per 1,000 live births",data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Infant mortality,IMR borough,IMR by borough,Brooklyn,3.52,"per 1,000 live births",data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Infant mortality,IMR borough,IMR by borough,Manhattan,2.98,"per 1,000 live births",data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Infant mortality,IMR borough,IMR by borough,Queens,4.3,"per 1,000 live births",data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Infant mortality,IMR borough,IMR by borough,Staten Island,3.93,"per 1,000 live births",data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Infant mortality,IMR race/ethnicity,IMR by race/ethnicity,Asian/PI,2.76,"per 1,000 live births",data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Infant mortality,IMR race/ethnicity,IMR by race/ethnicity,Black,7.71,"per 1,000 live births",data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Infant mortality,IMR race/ethnicity,IMR by race/ethnicity,Hispanic,4.48,"per 1,000 live births",data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Infant mortality,IMR race/ethnicity,IMR by race/ethnicity,White,2.33,"per 1,000 live births",data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Births & maternal/infant health,Pre-pregnancy diabetes,Pre-pregnancy diabetes,Pre-pregnancy diabetes,1.33,Percent,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Births & maternal/infant health,Pre-pregnancy hypertension,Pre-pregnancy hypertension,Pre-pregnancy hypertension,2.63,Percent,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Births & maternal/infant health,Prenatal care in first trimester,Prenatal care in first trimester,Prenatal care in first trimester,71.55,Percent,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Infant mortality,Total IMR,Total IMR,Total,4.2,"per 1,000 live births",data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Births & maternal/infant health,Total births,Total births,Total,24560,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-04-01,2024,Q2,2024 Q2,Deaths & mortality,Total deaths,Total deaths,Total,13070,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-07-01,2024,Q3,2024 Q3,Births & maternal/infant health,birthweight,Births by birthweight,Low,8.6,Percent,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-07-01,2024,Q3,2024 Q3,Births & maternal/infant health,birthweight,Births by birthweight,Normal,91.39,Percent,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-07-01,2024,Q3,2024 Q3,Births & maternal/infant health,birthweight,Births by birthweight,Very Low,1.23,Percent,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-07-01,2024,Q3,2024 Q3,Births & maternal/infant health,borough,Births by borough,Bronx,3924,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-07-01,2024,Q3,2024 Q3,Births & maternal/infant health,borough,Births by borough,Brooklyn,8061,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-07-01,2024,Q3,2024 Q3,Births & maternal/infant health,borough,Births by borough,Manhattan,3623,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-07-01,2024,Q3,2024 Q3,Births & maternal/infant health,borough,Births by borough,Non-NYC Residents,3505,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-07-01,2024,Q3,2024 Q3,Births & maternal/infant health,borough,Births by borough,Queens,5351,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-07-01,2024,Q3,2024 Q3,Births & maternal/infant health,borough,Births by borough,Staten Island,1249,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-07-01,2024,Q3,2024 Q3,Births & maternal/infant health,coverage,Births by coverage,Medicaid,55.92,Percent,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-07-01,2024,Q3,2024 Q3,Births & maternal/infant health,coverage,Births by coverage,Non-Medicaid,44.08,Percent,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-07-01,2024,Q3,2024 Q3,Births & maternal/infant health,maternal age,Births by maternal age,20 to 29,8907,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-07-01,2024,Q3,2024 Q3,Births & maternal/infant health,maternal age,Births by maternal age,30 to 39,14479,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-07-01,2024,Q3,2024 Q3,Births & maternal/infant health,maternal age,Births by maternal age,40+,1802,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
2024-07-01,2024,Q3,2024 Q3,Births & maternal/infant health,maternal age,Births by maternal age,Under 20,527,Number,data_archive.csv,https://raw.githubusercontent.com/nychealth/provisional-vital-statistics/main/data_archive.csv,NYC DOHMH provisional quarterly data; recent quarters may change; overdose data lags six months; most other indicators lag about three months.
